39,FR21 8140 7933 101B 30TM KTE5 I86,-2699.25,Retiro,2023-12-19
40,BA05 5612 0913 6066 7208,-834.08,Retiro,2023-12-19
41,LI03 5740 3HUO MOGA EIWC R,-4191.19,Retiro,2023-12-19
42,IS66 4967 8347 9750 7895 2160 55,302.2,Ingreso,2023-12-19
43,CZ03 6660 2287 0368 2595 2935,2283.47,Ingreso,2023-12-19
44,TN89 3895 6634 3532 6617 6490,-2983.59,Retiro,2023-12-19
45,RO40 IDRW ZXX5 4CDP RGOK 0RDW,5238.91,Ingreso,2023-12-19
46,GR80 7269 576M ZF5K 7GJJ MVPT OAX,-7014.82,Retiro,2023-12-19
47,SE78 6434 6924 5959 5815 3397,-3846.61,Retiro,2023-12-19
48,FR53 9618 2474 56CA TLII KSIE N87,9117.22,Ingreso,2023-12-19
49,TN21 1306 6398 7964 6575 7367,3610.92,Ingreso,2023-12-19
50,RS11 5122 4817 3529 0190 33,-86.84,Retiro,2023-12-19
51,CY81 7702 2475 8BTC DTUJ JI0K WUSH,5513.78,Ingreso,2023-12-19
52,FR61 2810 4997 80LR 4Y7Z 5MDZ Z31,-5479.61,Retiro,2023-12-19
53,AD82 9926 4104 RZNJ INTY VZRG,6472.37,Ingreso,2023-12-19
54,FR77 9185 1976 24Z4 KVXW PWHR B20,-8424.38,Retiro,2023-12-19
55,IE63 ZCDH 7934 8778 6476 14,905.71,Ingreso,2023-12-19
56,FI43 6330 8460 9802 49,-2129.25,Retiro,2023-12-19
57,FR23 8889 1988 728K CJRT BGQF J58,-8359.74,Retiro,2023-12-19
58,BR77 4370 6625 9875 7633 4323 040U F,2026.62,Ingreso,2023-12-19
59,FR75 3952 5312 61VP 2DRC SCL4 853,9091.48,Ingreso,2023-12-19
60,FR70 9017 1057 02AP EIZ0 FZQ5 Z51,7511.51,Ingreso,2023-12-19
61,FR17 4401 9344 45VT VRMR MHPS C67,9767.08,Ingreso,2023-12-19
62,HU26 2234 1278 0381 2768 2861 1637,-1776.42,Retiro,2023-12-19
63,RS63 2304 3648 2551 5475 70,-6638.29,Retiro,2023-12-19
64,GR58 8788 692I 6N13 EBKY 7MI6 QWJ,-6129.53,Retiro,2023-12-19
65,MD62 OEOJ W2FD EEFK XEGS 92KP,8503.17,Ingreso,2023-12-19
66,AT05 5264 2525 5051 9686,-9031.71,Retiro,2023-12-19
67,FR69 9934 4522 17ET FVE6 JQKE G42,6942.02,Ingreso,2023-12-19
68,FR44 7410 4132 06IH ZQI9 HFBB Z75,3221.66,Ingreso,2023-12-19
69,FI54 3327 8224 6397 43,7314.53,Ingreso,2023-12-19
70,GB97 QBAW 0280 1981 0210 44,7905.43,Ingreso,2023-12-19
71,MK26 153R JANG DQJY Y31,-369.32,Retiro,2023-12-19
72,IL12 7989 3606 3078 5082 651,6682.32,Ingreso,2023-12-19
73,MC19 1814 4816 53UD ORF4 TM0C A30,-3222.14,Retiro,2023-12-19
74,LV55 BKTT 4VZZ JCHE 7DJL 2,7001.63,Ingreso,2023-12-19
75,TN51 1391 7154 8492 0831 8284,-6528.73,Retiro,2023-12-19
76,FR13 1415 5052 74AB 6KEC T0SC C30,-7844.67,Retiro,2023-12-19
77,CH33 3716 1D2H TZGE 3XCS 9,-6419.7,Retiro,2023-12-19
78,FI53 1809 5253 0670 54,-7813.77,Retiro,2023-12-19
79,MK18 196S VJUS YQ2T E00,5581.23,Ingreso,2023-12-19
80,FR69 7370 7156 25HN VPNT KAB6 H24,-963.92,Retiro,2023-12-19
81,NL20 VUDY 6084 6368 83,3726.49,Ingreso,2023-12-19
82,AE16 6928 0536 1549 2412 916,5293.43,Ingreso,2023-12-19
83,CH86 2561 8KYL HMD2 READ 0,-6994.8,Retiro,2023-12-19
84,NL77 TYOO 7474 3347 27,3435.79,Ingreso,2023-12-19
85,GL36 4779 2724 9312 71,8492.6,Ingreso,2023-12-19
86,SA15 92WW VMGJ PBSP OD4E K0LX,-785.37,Retiro,2023-12-19
87,FR18 6472 7847 66HW BU5X 1IIE 013,2320.34,Ingreso,2023-12-19
88,NO56 5431 1030 606,1888.32,Ingreso,2023-12-19
89,FR32 5627 4094 87XQ N1UD LCF0 R62,-3859.8,Retiro,2023-12-19
90,FR20 8475 7211 39CO Y1TH LJQM J14,-4822.56,Retiro,2023-12-19
91,CZ49 0173 1563 2761 3781 1836,-3909.91,Retiro,2023-12-19
92,LV29 ZGWS SOOM ER4Z DJMF 2,-4367.97,Retiro,2023-12-19
93,RO61 TJRN VSAM PLDH DN4S XA0H,1549.25,Ingreso,2023-12-19
94,LU30 228L TLEO AC7I SLLG,2048.42,Ingreso,2023-12-19
95,CZ74 2428 6767 5323 2234 6364,5806.43,Ingreso,2023-12-19
96,MU71 IFAL 5683 4359 5516 6714 337U VH,8436.48,Ingreso,2023-12-19
97,AT12 7449 8063 8659 5431,9677.87,Ingreso,2023-12-19
98,CR57 5086 7835 7144 0953 5,9869.74,Ingreso,2023-12-19
99,MC67 4482 3896 33P2 U2FA RVS4 F10,9162.13,Ingreso,2023-12-19
100,SK26 3402 7536 2934 2665 0111,-1358.35,Retiro,2023-12-19
101,NO61 3279 8455 294,-2220.73,Retiro,2023-12-19
102,FR77 0076 1453 93KV FUEO 58PV D04,-9860.56,Retiro,2023-12-19
103,IS42 4568 4192 0319 0929 0824 77,4912.96,Ingreso,2023-12-19
104,DE97 4227 5157 4084 8937 79,4596.1,Ingreso,2023-12-19
105,GE88 DX12 1205 1763 4371 13,879.0,Ingreso,2023-12-19
106,AL26 6765 1038 S6II YQRF XXUQ Y9LQ,3560.59,Ingreso,2023-12-19
107,AL15 2432 4988 IFLW 7SDT DU8E RNYL,6979.22,Ingreso,2023-12-19
108,LB65 7484 BHAF 0SGM TRKE 1P3N XP8M,7945.87,Ingreso,2023-12-19
109,FR51 0331 4177 51V0 11I2 X2RS 108,-7791.98,Retiro,2023-12-19
110,FR11 4591 6563 74DZ JCSC NLS3 112,7156.96,Ingreso,2023-12-19
111,MR57 3009 3910 9767 0572 1742 891,9214.16,Ingreso,2023-12-19
112,PL34 0777 7055 6112 5026 7096 1011,2693.09,Ingreso,2023-12-19
113,BR49 1343 1683 6889 5957 4331 397X I,-9120.14,Retiro,2023-12-19
114,FR13 3039 1596 14MN LOQS FMGD O18,-768.84,Retiro,2023-12-19
115,DK28 2176 2653 1038 35,-2511.12,Retiro,2023-12-19
116,FR75 1361 7309 13NR KLTA ULPK K48,7407.03,Ingreso,2023-12-19
117,BA39 9606 9670 7018 8280,-2615.75,Retiro,2023-12-19
118,PS74 TBVH HJOG JVIC H98B PYLE O71D Z,2495.42,Ingreso,2023-12-19
119,TN19 8496 6158 8844 0192 3468,4864.82,Ingreso,2023-12-19
120,BG82 ORKB 5368 36DC CAMM FD,-7052.07,Retiro,2023-12-19
121,FO26 2807 5097 8701 12,-9404.09,Retiro,2023-12-19
122,FR84 9497 3410 21YG JAGB LWRP 066,-1699.35,Retiro,2023-12-19
123,KZ36 772Y WLJC VJUN ENZO,9601.63,Ingreso,2023-12-19
124,AE70 5788 8291 1454 2599 111,7654.28,Ingreso,2023-12-19
125,MR78 3523 0846 5542 5245 9720 649,8795.17,Ingreso,2023-12-19
126,KZ30 194X ZUPA 33EU UFSH,-1977.07,Retiro,2023-12-19
127,PL54 2339 9596 9974 4161 1453 0894,-1015.6,Retiro,2023-12-19
128,MC48 4933 9131 960W OVQB 55BZ S89,8528.28,Ingreso,2023-12-19
129,NO68 1809 5862 528,4002.69,Ingreso,2023-12-19
130,FR80 2573 3902 80AT RHYW KKYE J40,-5399.48,Retiro,2023-12-19
131,MU41 WMEY 9309 5612 4654 6683 818G NF,4242.22,Ingreso,2023-12-19
132,CY46 1952 3345 8FIY UCVC SM9I JOUX,8361.52,Ingreso,2023-12-19
133,IE18 CDXW 3934 2609 9586 47,534.04,Ingreso,2023-12-19
134,KZ09 028W YF1S HNVH 2C1Q,9288.85,Ingreso,2023-12-19
135,AZ94 PWYP PJT9 1UY9 E3L8 9XJE QSKK,-7531.99,Retiro,2023-12-19
136,GR12 9248 098A H5ER PJWD GEDG 1WV,-1813.12,Retiro,2023-12-19
137,AE20 9578 6777 7066 2625 305,925.18,Ingreso,2023-12-19
138,MK06 936X HX0C DIIE N50,-6266.87,Retiro,2023-12-19
139,DO41 0H9B 6445 8401 9769 4734 9345,-2795.28,Retiro,2023-12-19
140,EE39 3731 7762 4758 5475,2910.32,Ingreso,2023-12-19
141,AT21 0818 4672 6815 7480,1941.31,Ingreso,2023-12-19
142,BH93 SBXY CTE2 TCFV GBM6 AY,-4482.41,Retiro,2023-12-19
143,DK56 8490 7212 4540 30,8044.83,Ingreso,2023-12-19
144,IS84 8002 6541 3296 0137 5055 48,-6804.55,Retiro,2023-12-19
145,FR89 7028 7025 65AW JBYJ M2DT W84,-9702.1,Retiro,2023-12-19
146,MR72 5515 6141 0393 5479 2740 687,4331.05,Ingreso,2023-12-19
147,IT63 N757 9341 760E TOS9 0TGE PBE,-4761.69,Retiro,2023-12-19
148,VG50 VDSO 8165 6660 6531 9918,-1298.67,Retiro,2023-12-19
149,LV64 NPFG OHXI TPIZ OZEE F,2778.71,Ingreso,2023-12-19
150,IL95 6928 0359 8358 1391 634,-7968.59,Retiro,2023-12-19
151,FR40 3633 1551 68YG ZU7F BP43 O70,-8523.13,Retiro,2023-12-19
152,DK87 6968 9201 7228 61,7301.89,Ingreso,2023-12-19
153,LT28 5347 9190 6304 2479,2934.93,Ingreso,2023-12-19
154,FR44 2074 4035 85HL 73CA 4KZZ 745,-9794.7,Retiro,2023-12-19
155,ES32 9947 4449 7132 4559 9653,-8017.08,Retiro,2023-12-19
156,IL21 3683 7574 2390 3297 994,-4425.75,Retiro,2023-12-19
157,BA26 6137 3676 0156 9981,-2505.55,Retiro,2023-12-19
158,SI02 7869 7488 2812 469,-2711.06,Retiro,2023-12-19
159,FR19 8051 6791 44XE M1V0 DTM3 S03,5789.71,Ingreso,2023-12-19
160,BE04 7828 1605 8398,-6927.05,Retiro,2023-12-19
161,NO36 5066 7014 797,-4006.33,Retiro,2023-12-19
162,GT22 ELLA TZEN PFGA 8GW6 NL23 DMDG,781.24,Ingreso,2023-12-19
163,MD80 UK92 7TAO VPWH LFHW EHJC,-6078.01,Retiro,2023-12-19
164,FO62 9017 3243 0842 54,4054.12,Ingreso,2023-12-19
165,IT25 F372 1134 243S 6ZJJ AZL9 FPE,-2202.37,Retiro,2023-12-19
166,EE35 4502 2059 8099 4178,-5736.15,Retiro,2023-12-19
167,KW33 OGRR XSKN R19N EHMW KOUC TJIO JM,3093.89,Ingreso,2023-12-19
168,SM54 I851 0265 462I TCKN YZ4V UO6,-4306.51,Retiro,2023-12-19
169,IE68 YXZS 9792 0978 5754 50,1884.59,Ingreso,2023-12-19
170,IS71 8681 5352 6615 5589 2892 28,-4239.87,Retiro,2023-12-19
171,NL20 AMYW 6431 1334 91,-4585.85,Retiro,2023-12-19
172,VG13 CTAZ 5540 9934 5866 7109,6261.56,Ingreso,2023-12-19
173,MR73 5752 5170 6320 5202 9892 425,-2761.39,Retiro,2023-12-19
174,IT72 F205 2700 538R QOQF GD0U IUT,-5990.78,Retiro,2023-12-19
175,GL45 5194 1114 3843 69,-2485.14,Retiro,2023-12-19
176,IT88 G180 7862 226I ZO3B XLDK UAG,-6729.79,Retiro,2023-12-19
177,FR89 0239 6304 073M STPF 0S88 D65,-1350.81,Retiro,2023-12-19
178,GL53 8612 7349 7192 50,-2077.28,Retiro,2023-12-19
179,BA91 5232 9179 8077 8740,4708.95,Ingreso,2023-12-19
180,KW03 GQSA YK0Q FW3M POKF QQCL HENJ W4,-5752.35,Retiro,2023-12-19
181,FR46 6775 3295 80R0 YYLB NMWJ E03,-8526.15,Retiro,2023-12-19
182,LV69 JMOV 512H 06XJ WNPU H,8703.63,Ingreso,2023-12-19
183,VG62 ZNJR 5923 4854 2448 7218,-5321.48,Retiro,2023-12-19
184,IE88 DTIH 2601 2545 3060 84,4847.81,Ingreso,2023-12-19
185,NO22 7065 5808 056,8131.21,Ingreso,2023-12-19
186,BE33 5847 9617 7571,-444.8,Retiro,2023-12-19
187,RS29 2719 3923 2571 7244 08,-9655.75,Retiro,2023-12-19
188,CY71 7178 1470 TGHP ALU0 HJUU QFT4,-5674.01,Retiro,2023-12-19
189,FR68 7080 7992 89TP ELPF AWIE X34,9299.96,Ingreso,2023-12-19
190,CZ57 9180 3030 6763 4493 3518,-9339.27,Retiro,2023-12-19
191,SM20 N468 2592 707Q SGHY M7RC VDZ,-7393.98,Retiro,2023-12-19
192,HR60 1663 8944 8247 4506 6,7801.88,Ingreso,2023-12-19
193,SA97 65LK LWMP WULO S2PK VEQN,-2666.66,Retiro,2023-12-19
194,FR45 0811 2446 84TO GAUC WOMM 239,6871.83,Ingreso,2023-12-19
195,SE63 0356 2539 4744 8467 0829,6896.07,Ingreso,2023-12-19
196,ME93 4217 1606 8016 7089 46,-5085.9,Retiro,2023-12-19
197,FR93 7915 2155 31D8 NKGW 89CX V70,-614.15,Retiro,2023-12-19
198,DE31 8839 1935 9809 2870 77,5986.02,Ingreso,2023-12-19
199,DE96 2414 8003 9930 7903 66,2739.08,Ingreso,2023-12-19
200,ES78 6768 0847 9670 7529 6372,9271.81,Ingreso,2023-12-19
201,IS33 5496 5773 1232 7297 8891 89,1827.79,Ingreso,2023-12-19
202,FR27 6713 8013 62XA ZTQY IPVE C09,7537.84,Ingreso,2023-12-19
203,CY78 3463 1068 0ZSD 8THY BMPV 14KC,-8683.44,Retiro,2023-12-19
204,BR04 2869 3317 6128 9498 9829 754I V,-3246.49,Retiro,2023-12-19
205,MR89 8290 1752 4416 0038 9714 824,8683.0,Ingreso,2023-12-19
206,FR33 4413 9291 43EO T1B8 KNCA M46,6994.9,Ingreso,2023-12-19
207,GI77 DSNR AY2H AWOP VNFH F3J,-992.18,Retiro,2023-12-19
208,FI76 1597 5155 0629 90,-7335.39,Retiro,2023-12-19
209,FR20 2389 8770 05LV TQQW UDPO V45,-6750.69,Retiro,2023-12-19
210,VG09 OUCT 1986 9822 5023 6488,-4211.97,Retiro,2023-12-19
211,DE23 3877 5921 4477 0557 61,4555.61,Ingreso,2023-12-19
212,NL23 YCXA 2219 9871 50,9212.6,Ingreso,2023-12-19
213,IL59 8289 3545 5176 3559 892,-8989.0,Retiro,2023-12-19
214,DO25 6GTX 6539 9355 5173 6820 1905,-654.97,Retiro,2023-12-19
215,FR93 5697 9895 26JB XA9B CDWW N78,-2202.11,Retiro,2023-12-19
216,IL46 9447 4598 0432 8099 479,6342.23,Ingreso,2023-12-19
217,LV31 OGYE MUOQ 5T7Z B58G 4,-7482.47,Retiro,2023-12-19
218,AD24 9864 0483 682P GWXD CKRR,-9121.24,Retiro,2023-12-19
219,HR17 1885 2005 0805 4097 5,5772.41,Ingreso,2023-12-19
220,LB90 1564 OVDZ HZMN FNYO ZX8A GROU,-78.44,Retiro,2023-12-19
221,GE87 JD12 1227 3609 0246 22,9881.31,Ingreso,2023-12-19
222,IT73 M245 8431 756X ANAJ R5UE KTI,-9955.59,Retiro,2023-12-19
223,FR32 8622 3245 95NO YONG FUVN G06,9039.42,Ingreso,2023-12-19
224,FR11 0880 4481 03IO TNKO ZIWO Y32,-5623.18,Retiro,2023-12-19
225,SE24 4572 5993 9026 9650 1955,-6851.59,Retiro,2023-12-19
226,TR86 8853 0HBP JBZL 8OBT YA9H YX,2146.08,Ingreso,2023-12-19
227,MD28 F1H5 WEPB 5UID I4E7 MWYK,2320.43,Ingreso,2023-12-19
228,PT90 5846 0279 0109 3423 2251 1,3244.01,Ingreso,2023-12-19
229,AE54 8322 1127 3487 7144 028,-1256.65,Retiro,2023-12-19
230,AL83 4180 1744 0KW1 8HIJ HCXD TC11,-4912.12,Retiro,2023-12-19
231,FR67 0079 2107 71LJ LI2I GRWA Q42,-8989.61,Retiro,2023-12-19
232,FR06 3747 4226 75S9 V5HX ZBGI M67,229.85,Ingreso,2023-12-19
233,BH10 UHER YK5X ONNW WLYC CZ,3142.39,Ingreso,2023-12-19
234,FR90 8925 0640 237D Y6NP BNFC J45,678.84,Ingreso,2023-12-19
235,PL71 1816 0777 0732 8335 3415 6006,5289.33,Ingreso,2023-12-19
236,GT47 JFMR 6YYJ J72V LIFK QNDI TGAG,1652.62,Ingreso,2023-12-19
237,MU72 SBMT 7664 1397 6775 0386 912E RO,8568.57,Ingreso,2023-12-19
238,FR37 8474 3992 83LR 8DCP WGDR R41,-7686.53,Retiro,2023-12-19
239,CZ02 7280 8335 3596 7013 3314,6820.84,Ingreso,2023-12-19
240,DE18 5250 4725 2948 5672 90,6996.85,Ingreso,2023-12-19
241,LT80 0016 1124 2069 9633,1247.4,Ingreso,2023-12-19
242,MU31 OJBA 1659 6497 6655 6430 550Q SP,445.51,Ingreso,2023-12-19
243,GL73 0954 5569 9530 42,948.8,Ingreso,2023-12-19
244,MD57 HGRM YSG9 FWLQ QXQV V0SV,-8021.22,Retiro,2023-12-19
245,HU88 9954 9687 9251 1143 3354 3754,8393.48,Ingreso,2023-12-19
246,DE54 6861 2899 8725 6914 95,-5649.27,Retiro,2023-12-19
247,ES84 6416 7413 7473 7427 2823,9121.14,Ingreso,2023-12-19
248,CY70 1133 3100 CT27 LFWL LXEX YPYD,-9790.68,Retiro,2023-12-19
249,PS38 WXGI OO0L NECP 5XJG I3AL UXCG Q,-9763.82,Retiro,2023-12-19
250,HR87 0130 5448 1112 5743 9,-1052.43,Retiro,2023-12-19
251,GR03 9057 052Z JLJZ 1CAP YVZK GSB,9545.24,Ingreso,2023-12-19
252,GT44 FAKN S5TO FBQQ RKCT 8LLN XRQL,-5973.61,Retiro,2023-12-19
253,FR68 1320 3407 51Z4 EAS9 EOKE P59,-3808.48,Retiro,2023-12-19
254,MD13 3TI0 XZNZ WZU4 Q0WC W4MH,-6068.33,Retiro,2023-12-19
255,AE53 9449 8631 1177 5444 243,7165.53,Ingreso,2023-12-19
256,GR38 9410 942U MDD1 N20H SJ5U LZ4,-2018.65,Retiro,2023-12-19
257,RS26 9120 7449 0399 0740 72,-6852.76,Retiro,2023-12-19
258,PK72 MEMD U1XT 4BN4 XAVQ VVFB,962.32,Ingreso,2023-12-19
259,GT49 ZCXC XWGS OBCH SWPC EDXG KLFH,5768.14,Ingreso,2023-12-19
260,CY40 0418 9698 HDX7 BQOM AJXH M61E,2932.17,Ingreso,2023-12-19
261,DK82 1536 1744 2739 05,4774.25,Ingreso,2023-12-19
262,HU87 9697 5253 8650 4408 9184 8713,-5223.62,Retiro,2023-12-19
263,HU03 6134 7433 7088 2479 1878 7497,-4675.51,Retiro,2023-12-19
264,GB25 RDDQ 2148 1285 6272 20,-5871.25,Retiro,2023-12-19
265,LB14 2239 LZAJ RAJM FYFK AE3X JG98,-7248.4,Retiro,2023-12-19
266,FO21 1346 2107 1083 93,-5156.01,Retiro,2023-12-19
267,EE76 3220 0309 8681 5687,9055.59,Ingreso,2023-12-19
268,GE88 KW46 2809 5589 7279 58,6035.26,Ingreso,2023-12-19
269,FR14 7462 2849 20Z6 7UOE YXLF A61,3833.97,Ingreso,2023-12-19
270,LT58 3526 5398 0194 1365,1865.44,Ingreso,2023-12-19
271,CZ51 4626 1266 4166 0621 9637,3390.61,Ingreso,2023-12-19
272,MR15 8644 2610 6284 2528 0831 800,-674.73,Retiro,2023-12-19
273,LV36 BZJG EGLS 8MQW 35XL U,-2791.57,Retiro,2023-12-19
274,ES70 0104 2546 3669 2605 4644,7214.92,Ingreso,2023-12-19
275,NO64 5450 8760 694,2135.46,Ingreso,2023-12-19
276,EE29 6896 7487 8521 9831,-1513.03,Retiro,2023-12-19
277,FR97 3299 8139 60AB ZKMF C41K H96,9268.12,Ingreso,2023-12-19
278,KZ26 728Y YDDZ 2CPZ B6QJ,-5806.75,Retiro,2023-12-19
279,DK09 2699 1795 9579 35,8381.41,Ingreso,2023-12-19
280,LB16 9170 UOPP Q4L5 IE2A JWLC CUSC,-469.56,Retiro,2023-12-19
281,PT47 1230 7644 3799 1094 8574 7,757.94,Ingreso,2023-12-19
282,FR20 1356 0946 87HQ X8QK DZB3 D07,7438.11,Ingreso,2023-12-19
283,FO94 6400 7403 7427 01,-8326.48,Retiro,2023-12-19
284,MR57 4241 7183 6910 5677 2305 215,848.18,Ingreso,2023-12-19
285,ES06 4613 3433 7663 3541 2469,5924.47,Ingreso,2023-12-19
286,FO22 1680 5711 7152 17,9144.66,Ingreso,2023-12-19
287,SM56 F916 1276 999B BD3I VLNO 5PS,8667.7,Ingreso,2023-12-19
288,GE69 NT15 2183 2363 6009 67,-3783.67,Retiro,2023-12-19
289,SI77 6730 8315 6835 916,-5946.38,Retiro,2023-12-19
290,AL72 1158 4853 OXBJ UAIA IRL1 HAAJ,3249.07,Ingreso,2023-12-19
291,FR21 6072 6541 86K5 OTYR TMYR 216,-613.5,Retiro,2023-12-19
292,PS50 AXID KLNE ALHG NYTB ERXY 3M5A C,-5706.6,Retiro,2023-12-19
293,ME19 9280 4907 7693 4501 25,-4338.68,Retiro,2023-12-19
294,FR23 2916 3622 032C UZJU 7TQA X22,-4492.86,Retiro,2023-12-19
295,FR31 3301 9610 14UH 3MDR GUG1 Z35,-9582.14,Retiro,2023-12-19
296,IE36 JHHI 6006 2227 2399 01,4983.37,Ingreso,2023-12-19
297,KW22 MIZW MCMW OJ4A M8CM 3I14 BMIO QW,7943.52,Ingreso,2023-12-19
298,PK65 XAGO S00Y LSTT SPFU PY74,-6175.11,Retiro,2023-12-19
299,SK88 0934 9510 7824 7208 2297,-1158.2,Retiro,2023-12-19
300,IE28 BDAL 9810 8157 1707 19,-7177.28,Retiro,2023-12-19
301,BE86 6838 0859 9921,1409.58,Ingreso,2023-12-19
302,KW70 GOAH F0CU NS3Y 64GA UZMD WXVZ UK,-9072.85,Retiro,2023-12-19
303,DO34 IMPQ 2886 5179 7786 2010 3742,-1352.12,Retiro,2023-12-19
304,GE50 GK54 0213 1113 9579 74,2293.4,Ingreso,2023-12-19
305,HU04 8245 5407 6102 0707 2453 6304,2888.55,Ingreso,2023-12-19
306,AL18 5542 3628 QDTM FW53 2JTT JFCU,7367.71,Ingreso,2023-12-19
307,FR63 3563 2312 53FU RA54 SIJT 206,-7955.03,Retiro,2023-12-19
308,FR24 5002 6558 777R B37W Q48B V87,405.63,Ingreso,2023-12-19
309,MK07 040C 6HLP 7QNM Y37,4179.99,Ingreso,2023-12-19
310,MD19 89HI H23L KEYH VNOT VDFN,-8028.88,Retiro,2023-12-19
311,SM90 U633 6585 016W JILK NPZJ 5V2,1527.79,Ingreso,2023-12-19
312,BE03 9787 9218 3544,5766.65,Ingreso,2023-12-19
313,FR78 4632 2580 74IA YHEE STYO L11,-6920.17,Retiro,2023-12-19
314,PK56 OKBL LX32 FG4L RKDQ RCSP,-3259.12,Retiro,2023-12-19
315,FR64 8201 5306 640X HD3M KD5I H30,5332.76,Ingreso,2023-12-19
316,DO69 KKFP 6916 9907 6037 4251 7072,-2381.02,Retiro,2023-12-19
317,PL05 9550 4158 6806 5643 8119 6039,1340.12,Ingreso,2023-12-19
318,TN85 4766 0766 2031 6212 3944,1600.81,Ingreso,2023-12-19
319,LV28 DFFG DYL9 CZLF ZET0 S,3727.25,Ingreso,2023-12-19
320,MK10 966U RHJG KINB Z97,4363.48,Ingreso,2023-12-19
321,GB96 IDCF 6478 9609 8204 38,-9025.82,Retiro,2023-12-19
322,PT57 2427 1202 9996 7796 8214 9,-8177.14,Retiro,2023-12-19
323,LV43 SVLC CE2N VVPG X0TR I,-7634.53,Retiro,2023-12-19
324,DK91 9280 7933 9392 96,4244.99,Ingreso,2023-12-19
325,ME29 0468 4103 3253 6430 55,7256.69,Ingreso,2023-12-19
326,FO07 5533 1009 1999 75,133.18,Ingreso,2023-12-19
327,FR75 4734 6837 08XU GYIR IJHZ 457,670.54,Ingreso,2023-12-19
328,FR82 0017 7709 91VM 8AG5 YGNZ N32,564.4,Ingreso,2023-12-19
329,AZ98 MNRP 4S3I SHHS UM2I EQHM QBGT,6053.75,Ingreso,2023-12-19
330,TN80 5704 9978 3206 0867 4688,-1376.5,Retiro,2023-12-19
331,BH12 FZBI R5TT YPVN LPRH FG,-8869.4,Retiro,2023-12-19
332,FR06 4818 1986 90AW 2TH3 XZXO I72,-8814.79,Retiro,2023-12-19
333,MT80 NLFU 2817 8UWE 8NIV CT3F DB5V YXX,7558.12,Ingreso,2023-12-19
334,NL28 TSCJ 9564 1431 84,-1087.39,Retiro,2023-12-19
335,IL28 6068 4400 0803 1607 797,6678.07,Ingreso,2023-12-19
